"INDICATOR","HFAMDB_87"

"HFAMDB_87","Alcohol abuse (including alcoholic psychosis), number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"KGZ","","TOTAL","MALE","2001","59"
"KGZ","","TOTAL","MALE","2002","51"
"KGZ","","TOTAL","MALE","2003","60"
"KGZ","","TOTAL","MALE","2004","38"
"KGZ","","TOTAL","MALE","2005","19"
"KGZ","","TOTAL","MALE","2006","25"
"KGZ","","TOTAL","MALE","2007","23"
"KGZ","","TOTAL","MALE","2008","13"
"KGZ","","TOTAL","MALE","2009","11"
"KGZ","","TOTAL","MALE","2010","8"
"KGZ","","TOTAL","MALE","2011","16"
"KGZ","","TOTAL","MALE","2012","6"
"KGZ","","TOTAL","MALE","2013","7"
"KGZ","","TOTAL","MALE","2014","8"
"KGZ","","TOTAL","MALE","2015","3"
"KGZ","","TOTAL","MALE","2016","6"
"KGZ","","TOTAL","MALE","2017","9"
"KGZ","","TOTAL","MALE","2018","5"
"KGZ","","TOTAL","MALE","2019","1"
"LTU","","TOTAL","MALE","1991","261"
"LTU","","TOTAL","MALE","1992","266"
"LTU","","TOTAL","MALE","1993","381"
"LTU","","TOTAL","MALE","1994","570"
"LTU","","TOTAL","MALE","1995","608"
"LTU","","TOTAL","MALE","1996","524"
"LTU","","TOTAL","MALE","1997","325"
"LTU","","TOTAL","MALE","1998","161"
"LTU","","TOTAL","MALE","1999","36"
"LTU","","TOTAL","MALE","2000","35"
"LTU","","TOTAL","MALE","2001","39"
"LTU","","TOTAL","MALE","2002","16"
"LTU","","TOTAL","MALE","2003","21"
"LTU","","TOTAL","MALE","2004","24"
"LTU","","TOTAL","MALE","2005","22"
"LTU","","TOTAL","MALE","2006","27"
"LTU","","TOTAL","MALE","2007","35"
"LTU","","TOTAL","MALE","2008","29"
"LTU","","TOTAL","MALE","2009","25"
"LTU","","TOTAL","MALE","2010","20"
"LTU","","TOTAL","MALE","2011","23"
"LTU","","TOTAL","MALE","2012","26"
"LTU","","TOTAL","MALE","2013","15"
"LTU","","TOTAL","MALE","2014","24"
"LTU","","TOTAL","MALE","2015","17"
"LTU","","TOTAL","MALE","2016","23"
"LTU","","TOTAL","MALE","2017","16"
"LTU","","TOTAL","MALE","2018","13"
"LTU","","TOTAL","MALE","2019","21"
"LTU","","TOTAL","MALE","2020","16"
"LUX","","TOTAL","MALE","1979","7"
"LUX","","TOTAL","MALE","1980","5"
"LUX","","TOTAL","MALE","1981","8"
"LUX","","TOTAL","MALE","1982","10"
"LUX","","TOTAL","MALE","1983","10"
"LUX","","TOTAL","MALE","1984","6"
"LUX","","TOTAL","MALE","1985","5"
"LUX","","TOTAL","MALE","1986","6"
"LUX","","TOTAL","MALE","1987","8"
"LUX","","TOTAL","MALE","1988","5"
"LUX","","TOTAL","MALE","1989","8"
"LUX","","TOTAL","MALE","1990","4"
"LUX","","TOTAL","MALE","1991","8"
"LUX","","TOTAL","MALE","1992","9"
"LUX","","TOTAL","MALE","1993","5"
"LUX","","TOTAL","MALE","1994","5"
"LUX","","TOTAL","MALE","1995","10"
"LUX","","TOTAL","MALE","1996","16"
"LUX","","TOTAL","MALE","1997","28"
"LUX","","TOTAL","MALE","1998","18"
"LUX","","TOTAL","MALE","1999","13"
"LUX","","TOTAL","MALE","2000","18"
"LUX","","TOTAL","MALE","2001","19"
"LUX","","TOTAL","MALE","2002","13"
"LUX","","TOTAL","MALE","2003","18"
"LUX","","TOTAL","MALE","2004","15"
"LUX","","TOTAL","MALE","2005","15"
"LUX","","TOTAL","MALE","2006","11"
"LUX","","TOTAL","MALE","2007","13"
"LUX","","TOTAL","MALE","2008","0"
"LUX","","TOTAL","MALE","2009","0"
"LUX","","TOTAL","MALE","2010","6"
"LUX","","TOTAL","MALE","2011","8"
"LUX","","TOTAL","MALE","2012","13"
"LUX","","TOTAL","MALE","2013","24"
"LUX","","TOTAL","MALE","2014","15"
"LUX","","TOTAL","MALE","2015","14"
"LUX","","TOTAL","MALE","2016","13"
"LUX","","TOTAL","MALE","2017","12"
"LUX","","TOTAL","MALE","2018","19"
"LUX","","TOTAL","MALE","2019","8"
"LVA","","TOTAL","MALE","1980","76"
"LVA","","TOTAL","MALE","1983","74"
"LVA","","TOTAL","MALE","1984","72"
"LVA","","TOTAL","MALE","1991","108"
"LVA","","TOTAL","MALE","1992","88"
"LVA","","TOTAL","MALE","1993","170"
"LVA","","TOTAL","MALE","1994","303"
"LVA","","TOTAL","MALE","1995","276"
"LVA","","TOTAL","MALE","1996","171"
"LVA","","TOTAL","MALE","1997","136"
"LVA","","TOTAL","MALE","1998","171"
"LVA","","TOTAL","MALE","1999","177"
"LVA","","TOTAL","MALE","2000","133"
"LVA","","TOTAL","MALE","2001","171"
"LVA","","TOTAL","MALE","2002","70"
"LVA","","TOTAL","MALE","2003","44"
"LVA","","TOTAL","MALE","2004","46"
"LVA","","TOTAL","MALE","2005","55"
"LVA","","TOTAL","MALE","2006","65"
"LVA","","TOTAL","MALE","2007","75"
"LVA","","TOTAL","MALE","2008","70"
"LVA","","TOTAL","MALE","2009","79"
"LVA","","TOTAL","MALE","2010","98"
"LVA","","TOTAL","MALE","2011","140"
"LVA","","TOTAL","MALE","2012","115"
"LVA","","TOTAL","MALE","2013","110"
"LVA","","TOTAL","MALE","2014","105"
"LVA","","TOTAL","MALE","2015","141"
"LVA","","TOTAL","MALE","2016","97"
"LVA","","TOTAL","MALE","2017","107"
"LVA","","TOTAL","MALE","2018","109"
"LVA","","TOTAL","MALE","2019","71"
"LVA","","TOTAL","MALE","2020","99"
"MCO","","TOTAL","MALE","1986","0"
"MCO","","TOTAL","MALE","1987","0"
"MDA","","TOTAL","MALE","1991","97"
"MDA","","TOTAL","MALE","1992","55"
"MDA","","TOTAL","MALE","1993","72"
"MDA","","TOTAL","MALE","1994","128"
"MDA","","TOTAL","MALE","1995","176"
"MDA","","TOTAL","MALE","1996","120"
"MDA","","TOTAL","MALE","1997","86"
"MDA","","TOTAL","MALE","1998","48"
"MDA","","TOTAL","MALE","1999","52"
"MDA","","TOTAL","MALE","2000","52"
"MDA","","TOTAL","MALE","2001","56"
"MDA","","TOTAL","MALE","2002","92"
"MDA","","TOTAL","MALE","2003","57"
"MDA","","TOTAL","MALE","2004","92"
"MDA","","TOTAL","MALE","2005","151"
"MDA","","TOTAL","MALE","2006","133"
"MDA","","TOTAL","MALE","2007","150"
"MDA","","TOTAL","MALE","2008","115"
"MDA","","TOTAL","MALE","2009","151"
"MDA","","TOTAL","MALE","2010","152"
"MDA","","TOTAL","MALE","2011","71"
"MDA","","TOTAL","MALE","2012","76"
"MDA","","TOTAL","MALE","2013","38"
"MDA","","TOTAL","MALE","2014","140"
"MDA","","TOTAL","MALE","2015","144"
"MDA","","TOTAL","MALE","2016","87"
"MDA","","TOTAL","MALE","2017","93"
"MDA","","TOTAL","MALE","2018","78"
"MKD","","TOTAL","MALE","1991","8"
"MKD","","TOTAL","MALE","1992","16"
"MKD","","TOTAL","MALE","1993","17"
"MKD","","TOTAL","MALE","1994","9"
"MKD","","TOTAL","MALE","1995","21"
"MKD","","TOTAL","MALE","1996","24"
"MKD","","TOTAL","MALE","1997","16"
"MKD","","TOTAL","MALE","1998","14"
"MKD","","TOTAL","MALE","1999","20"
"MKD","","TOTAL","MALE","2000","19"
"MKD","","TOTAL","MALE","2001","16"
"MKD","","TOTAL","MALE","2002","30"
"MKD","","TOTAL","MALE","2003","34"
"MKD","","TOTAL","MALE","2004","22"
"MKD","","TOTAL","MALE","2005","31"
"MKD","","TOTAL","MALE","2006","13"
"MKD","","TOTAL","MALE","2007","12"
"MKD","","TOTAL","MALE","2008","6"
"MKD","","TOTAL","MALE","2009","8"
"MKD","","TOTAL","MALE","2010","14"
"MKD","","TOTAL","MALE","2011","8"
"MKD","","TOTAL","MALE","2012","8"
"MKD","","TOTAL","MALE","2013","12"
"MKD","","TOTAL","MALE","2015","7"
"MKD","","TOTAL","MALE","2016","2"
"MKD","","TOTAL","MALE","2017","7"
"MKD","","TOTAL","MALE","2018","5"
"MKD","","TOTAL","MALE","2019","17"
"MKD","","TOTAL","MALE","2020","12"
"MLT","","TOTAL","MALE","1979","1"
"MLT","","TOTAL","MALE","1980","0"
"MLT","","TOTAL","MALE","1981","2"
"MLT","","TOTAL","MALE","1982","0"
"MLT","","TOTAL","MALE","1983","0"
"MLT","","TOTAL","MALE","1984","0"
"MLT","","TOTAL","MALE","1985","2"
"MLT","","TOTAL","MALE","1986","0"
"MLT","","TOTAL","MALE","1987","0"
"MLT","","TOTAL","MALE","1988","0"
"MLT","","TOTAL","MALE","1989","0"
"MLT","","TOTAL","MALE","1990","2"
"MLT","","TOTAL","MALE","1991","0"
"MLT","","TOTAL","MALE","1992","3"
"MLT","","TOTAL","MALE","1993","0"
"MLT","","TOTAL","MALE","1994","1"
"MLT","","TOTAL","MALE","1995","1"
"MLT","","TOTAL","MALE","1996","2"
"MLT","","TOTAL","MALE","1997","0"
"MLT","","TOTAL","MALE","1998","3"
"MLT","","TOTAL","MALE","1999","2"
"MLT","","TOTAL","MALE","2000","0"
"MLT","","TOTAL","MALE","2001","0"
"MLT","","TOTAL","MALE","2002","0"
"MLT","","TOTAL","MALE","2003","0"
"MLT","","TOTAL","MALE","2004","2"
"MLT","","TOTAL","MALE","2005","2"
"MLT","","TOTAL","MALE","2006","4"
"MLT","","TOTAL","MALE","2007","1"
"MLT","","TOTAL","MALE","2008","2"
"MLT","","TOTAL","MALE","2009","1"
"MLT","","TOTAL","MALE","2010","1"
"MLT","","TOTAL","MALE","2011","1"
"MLT","","TOTAL","MALE","2012","1"
"MLT","","TOTAL","MALE","2013","2"
"MLT","","TOTAL","MALE","2014","1"
"MLT","","TOTAL","MALE","2015","1"
"MLT","","TOTAL","MALE","2016","1"
"MLT","","TOTAL","MALE","2017","4"
"MNE","","TOTAL","MALE","2000","2"
"MNE","","TOTAL","MALE","2001","7"
"MNE","","TOTAL","MALE","2002","3"
"MNE","","TOTAL","MALE","2003","0"
"MNE","","TOTAL","MALE","2004","1"
"MNE","","TOTAL","MALE","2005","0"
"MNE","","TOTAL","MALE","2006","1"
"MNE","","TOTAL","MALE","2007","2"
"MNE","","TOTAL","MALE","2008","5"
"MNE","","TOTAL","MALE","2009","4"
"MNE","","TOTAL","MALE","2017","3"
"MNE","","TOTAL","MALE","2019","3"
"NLD","","TOTAL","MALE","1979","66"
"NLD","","TOTAL","MALE","1980","29"
"NLD","","TOTAL","MALE","1981","44"
"NLD","","TOTAL","MALE","1982","57"
"NLD","","TOTAL","MALE","1983","60"
"NLD","","TOTAL","MALE","1984","45"
"NLD","","TOTAL","MALE","1985","65"
"NLD","","TOTAL","MALE","1986","55"
"NLD","","TOTAL","MALE","1987","56"
"NLD","","TOTAL","MALE","1988","60"
"NLD","","TOTAL","MALE","1989","77"
"NLD","","TOTAL","MALE","1990","66"
"NLD","","TOTAL","MALE","1991","86"
"NLD","","TOTAL","MALE","1992","101"
"NLD","","TOTAL","MALE","1993","128"
"NLD","","TOTAL","MALE","1994","115"
"NLD","","TOTAL","MALE","1995","114"
"NLD","","TOTAL","MALE","1996","135"
"NLD","","TOTAL","MALE","1997","160"
"NLD","","TOTAL","MALE","1998","178"
"NLD","","TOTAL","MALE","1999","179"
"NLD","","TOTAL","MALE","2000","195"
"NLD","","TOTAL","MALE","2001","249"
"NLD","","TOTAL","MALE","2002","188"
"NLD","","TOTAL","MALE","2003","149"
"NLD","","TOTAL","MALE","2004","147"
"NLD","","TOTAL","MALE","2005","169"
"NLD","","TOTAL","MALE","2006","156"
"NLD","","TOTAL","MALE","2007","153"
"NLD","","TOTAL","MALE","2008","160"
"NLD","","TOTAL","MALE","2009","171"
"NLD","","TOTAL","MALE","2010","128"
"NLD","","TOTAL","MALE","2011","153"
"NLD","","TOTAL","MALE","2012","155"
"NLD","","TOTAL","MALE","2013","338"
"NLD","","TOTAL","MALE","2014","338"
"NLD","","TOTAL","MALE","2015","349"
"NLD","","TOTAL","MALE","2016","386"
"NLD","","TOTAL","MALE","2017","389"
"NLD","","TOTAL","MALE","2018","438"
"NLD","","TOTAL","MALE","2019","370"
"NLD","","TOTAL","MALE","2020","427"
"NOR","","TOTAL","MALE","1986","142"
"NOR","","TOTAL","MALE","1987","163"
"NOR","","TOTAL","MALE","1988","202"
"NOR","","TOTAL","MALE","1989","160"
"NOR","","TOTAL","MALE","1990","175"
"NOR","","TOTAL","MALE","1991","181"
"NOR","","TOTAL","MALE","1992","168"
"NOR","","TOTAL","MALE","1993","175"
"NOR","","TOTAL","MALE","1994","202"
"NOR","","TOTAL","MALE","1995","185"
"NOR","","TOTAL","MALE","1996","172"
"NOR","","TOTAL","MALE","1997","176"
"NOR","","TOTAL","MALE","1998","148"
"NOR","","TOTAL","MALE","1999","172"
"NOR","","TOTAL","MALE","2000","163"
"NOR","","TOTAL","MALE","2001","175"
"NOR","","TOTAL","MALE","2002","160"
"NOR","","TOTAL","MALE","2003","139"
"NOR","","TOTAL","MALE","2004","149"
"NOR","","TOTAL","MALE","2005","136"
"NOR","","TOTAL","MALE","2006","147"
"NOR","","TOTAL","MALE","2007","115"
"NOR","","TOTAL","MALE","2008","141"
"NOR","","TOTAL","MALE","2009","132"
"NOR","","TOTAL","MALE","2010","172"
"NOR","","TOTAL","MALE","2011","164"
"NOR","","TOTAL","MALE","2012","124"
"NOR","","TOTAL","MALE","2013","109"
"NOR","","TOTAL","MALE","2014","121"
"NOR","","TOTAL","MALE","2015","113"
"NOR","","TOTAL","MALE","2016","112"
"POL","","TOTAL","MALE","1980","336"
"POL","","TOTAL","MALE","1981","194"
"POL","","TOTAL","MALE","1982","111"
"POL","","TOTAL","MALE","1983","178"
"POL","","TOTAL","MALE","1984","328"
"POL","","TOTAL","MALE","1985","425"
"POL","","TOTAL","MALE","1986","490"
"POL","","TOTAL","MALE","1987","549"
"POL","","TOTAL","MALE","1988","578"
"POL","","TOTAL","MALE","1989","618"
"POL","","TOTAL","MALE","1990","665"
"POL","","TOTAL","MALE","1991","1256"
"POL","","TOTAL","MALE","1992","1394"
"POL","","TOTAL","MALE","1993","938"
"POL","","TOTAL","MALE","1994","1080"
"POL","","TOTAL","MALE","1995","1536"
"POL","","TOTAL","MALE","1996","1313"
"POL","","TOTAL","MALE","1999","1361"
"POL","","TOTAL","MALE","2000","1179"
"POL","","TOTAL","MALE","2001","1218"
"POL","","TOTAL","MALE","2002","1124"
"POL","","TOTAL","MALE","2003","1250"
"POL","","TOTAL","MALE","2004","1419"
"POL","","TOTAL","MALE","2005","1389"
"POL","","TOTAL","MALE","2006","1606"
"POL","","TOTAL","MALE","2007","1749"
"POL","","TOTAL","MALE","2008","1670"
"POL","","TOTAL","MALE","2009","1410"
"POL","","TOTAL","MALE","2010","1270"
"POL","","TOTAL","MALE","2011","1467"
"POL","","TOTAL","MALE","2012","1347"
"POL","","TOTAL","MALE","2013","1147"
"POL","","TOTAL","MALE","2014","1122"
"POL","","TOTAL","MALE","2015","1721"
"POL","","TOTAL","MALE","2016","2263"
"POL","","TOTAL","MALE","2017","2628"
"POL","","TOTAL","MALE","2018","2706"
"POL","","TOTAL","MALE","2019","2842"
"PRT","","TOTAL","MALE","1980","97"
"PRT","","TOTAL","MALE","1981","149"
"PRT","","TOTAL","MALE","1982","119"
"PRT","","TOTAL","MALE","1983","132"
"PRT","","TOTAL","MALE","1984","73"
"PRT","","TOTAL","MALE","1985","87"
"PRT","","TOTAL","MALE","1986","76"
"PRT","","TOTAL","MALE","1987","39"
"PRT","","TOTAL","MALE","1988","43"
"PRT","","TOTAL","MALE","1989","48"
"PRT","","TOTAL","MALE","1990","45"
"PRT","","TOTAL","MALE","1991","59"
"PRT","","TOTAL","MALE","1992","51"
"PRT","","TOTAL","MALE","1993","32"
"PRT","","TOTAL","MALE","1994","25"
"PRT","","TOTAL","MALE","1995","37"
"PRT","","TOTAL","MALE","1996","41"
"PRT","","TOTAL","MALE","1997","32"
"PRT","","TOTAL","MALE","1998","37"
"PRT","","TOTAL","MALE","1999","40"
"PRT","","TOTAL","MALE","2000","33"
"PRT","","TOTAL","MALE","2001","82"
"PRT","","TOTAL","MALE","2002","131"
"PRT","","TOTAL","MALE","2003","95"
"PRT","","TOTAL","MALE","2004","101"
"PRT","","TOTAL","MALE","2007","110"
"PRT","","TOTAL","MALE","2008","129"
"PRT","","TOTAL","MALE","2009","122"
"PRT","","TOTAL","MALE","2010","127"
"PRT","","TOTAL","MALE","2011","96"
"PRT","","TOTAL","MALE","2012","80"
"PRT","","TOTAL","MALE","2013","73"
"PRT","","TOTAL","MALE","2014","84"
"PRT","","TOTAL","MALE","2015","73"
"PRT","","TOTAL","MALE","2016","78"
"PRT","","TOTAL","MALE","2017","71"
"PRT","","TOTAL","MALE","2018","83"
"ROU","","TOTAL","MALE","1980","422"
"ROU","","TOTAL","MALE","1981","281"
"ROU","","TOTAL","MALE","1982","233"
"ROU","","TOTAL","MALE","1983","290"
"ROU","","TOTAL","MALE","1984","383"
"ROU","","TOTAL","MALE","1985","447"
"ROU","","TOTAL","MALE","1986","556"
"ROU","","TOTAL","MALE","1987","525"
"ROU","","TOTAL","MALE","1988","561"
"ROU","","TOTAL","MALE","1989","450"
"ROU","","TOTAL","MALE","1990","539"
"ROU","","TOTAL","MALE","1991","434"
"ROU","","TOTAL","MALE","1992","655"
"ROU","","TOTAL","MALE","1993","620"
"ROU","","TOTAL","MALE","1994","1398"
"ROU","","TOTAL","MALE","1995","1402"
"ROU","","TOTAL","MALE","1996","1431"
"ROU","","TOTAL","MALE","1997","1594"
"ROU","","TOTAL","MALE","1998","1122"
"ROU","","TOTAL","MALE","1999","785"
"ROU","","TOTAL","MALE","2000","687"
"ROU","","TOTAL","MALE","2001","773"
"ROU","","TOTAL","MALE","2002","886"
"ROU","","TOTAL","MALE","2003","798"
"ROU","","TOTAL","MALE","2004","650"
"ROU","","TOTAL","MALE","2005","508"
"ROU","","TOTAL","MALE","2006","137"
"ROU","","TOTAL","MALE","2007","154"
"ROU","","TOTAL","MALE","2008","157"
"ROU","","TOTAL","MALE","2009","183"
"ROU","","TOTAL","MALE","2010","152"
"ROU","","TOTAL","MALE","2011","109"
"ROU","","TOTAL","MALE","2012","96"
"ROU","","TOTAL","MALE","2013","101"
"ROU","","TOTAL","MALE","2014","116"
"ROU","","TOTAL","MALE","2015","101"
"ROU","","TOTAL","MALE","2016","117"
"ROU","","TOTAL","MALE","2017","107"
"ROU","","TOTAL","MALE","2018","113"
"ROU","","TOTAL","MALE","2019","104"
"SMR","","TOTAL","MALE","1995","0"
"SMR","","TOTAL","MALE","1996","0"
"SMR","","TOTAL","MALE","1997","0"
"SMR","","TOTAL","MALE","1998","0"
"SMR","","TOTAL","MALE","1999","0"
"SMR","","TOTAL","MALE","2000","0"
"SMR","","TOTAL","MALE","2002","0"
"SMR","","TOTAL","MALE","2005","0"
"SRB","","TOTAL","MALE","1998","280"
"SRB","","TOTAL","MALE","1999","273"
"SRB","","TOTAL","MALE","2000","245"
"SRB","","TOTAL","MALE","2001","229"
"SRB","","TOTAL","MALE","2002","247"
"SRB","","TOTAL","MALE","2003","284"
"SRB","","TOTAL","MALE","2004","357"
"SRB","","TOTAL","MALE","2005","318"
"SRB","","TOTAL","MALE","2006","258"
"SRB","","TOTAL","MALE","2007","237"
"SRB","","TOTAL","MALE","2008","271"
"SRB","","TOTAL","MALE","2009","287"
"SRB","","TOTAL","MALE","2010","352"
"SRB","","TOTAL","MALE","2011","229"
"SRB","","TOTAL","MALE","2012","213"
"SRB","","TOTAL","MALE","2013","230"
"SRB","","TOTAL","MALE","2014","271"
"SRB","","TOTAL","MALE","2015","232"
"SRB","","TOTAL","MALE","2016","228"
"SRB","","TOTAL","MALE","2017","248"
"SRB","","TOTAL","MALE","2018","197"
"SRB","","TOTAL","MALE","2019","209"
"SRB","","TOTAL","MALE","2020","244"
"SVK","","TOTAL","MALE","1992","146"
"SVK","","TOTAL","MALE","1993","143"
"SVK","","TOTAL","MALE","1994","10"
"SVK","","TOTAL","MALE","1995","17"
"SVK","","TOTAL","MALE","1996","10"
"SVK","","TOTAL","MALE","1997","12"
"SVK","","TOTAL","MALE","1998","2"
"SVK","","TOTAL","MALE","1999","0"
"SVK","","TOTAL","MALE","2000","0"
"SVK","","TOTAL","MALE","2001","0"
"SVK","","TOTAL","MALE","2002","1"
"SVK","","TOTAL","MALE","2003","0"
"SVK","","TOTAL","MALE","2004","1"
"SVK","","TOTAL","MALE","2005","0"
"SVK","","TOTAL","MALE","2006","0"
"SVK","","TOTAL","MALE","2007","0"
"SVK","","TOTAL","MALE","2008","0"
"SVK","","TOTAL","MALE","2009","1"
"SVK","","TOTAL","MALE","2010","0"
"SVK","","TOTAL","MALE","2012","83"
"SVK","","TOTAL","MALE","2013","64"
"SVK","","TOTAL","MALE","2014","126"
"SVK","","TOTAL","MALE","2016","124"
"SVK","","TOTAL","MALE","2017","118"
"SVK","","TOTAL","MALE","2018","157"
"SVK","","TOTAL","MALE","2019","206"
"SVN","","TOTAL","MALE","1985","44"
"SVN","","TOTAL","MALE","1986","41"
"SVN","","TOTAL","MALE","1987","65"
"SVN","","TOTAL","MALE","1988","48"
"SVN","","TOTAL","MALE","1989","51"
"SVN","","TOTAL","MALE","1990","56"
"SVN","","TOTAL","MALE","1991","50"
"SVN","","TOTAL","MALE","1992","56"
"SVN","","TOTAL","MALE","1993","66"
"SVN","","TOTAL","MALE","1994","72"
"SVN","","TOTAL","MALE","1995","80"
"SVN","","TOTAL","MALE","1996","52"
"SVN","","TOTAL","MALE","1997","105"
"SVN","","TOTAL","MALE","1998","89"
"SVN","","TOTAL","MALE","1999","73"
"SVN","","TOTAL","MALE","2000","105"
"SVN","","TOTAL","MALE","2001","111"
"SVN","","TOTAL","MALE","2002","115"
"SVN","","TOTAL","MALE","2003","84"
"SVN","","TOTAL","MALE","2004","80"
"SVN","","TOTAL","MALE","2005","74"
"SVN","","TOTAL","MALE","2006","58"
"SVN","","TOTAL","MALE","2007","59"
"SVN","","TOTAL","MALE","2008","95"
"SVN","","TOTAL","MALE","2009","95"
"SVN","","TOTAL","MALE","2010","113"
"SVN","","TOTAL","MALE","2011","105"
"SVN","","TOTAL","MALE","2012","137"
"SVN","","TOTAL","MALE","2013","156"
"SVN","","TOTAL","MALE","2014","167"
"SVN","","TOTAL","MALE","2015","219"
"SVN","","TOTAL","MALE","2016","257"
"SVN","","TOTAL","MALE","2017","290"
"SVN","","TOTAL","MALE","2018","294"
"SVN","","TOTAL","MALE","2019","406"
"SVN","","TOTAL","MALE","2020","322"
"SWE","","TOTAL","MALE","1987","281"
"SWE","","TOTAL","MALE","1988","290"
"SWE","","TOTAL","MALE","1989","291"
"SWE","","TOTAL","MALE","1990","321"
"SWE","","TOTAL","MALE","1991","319"
"SWE","","TOTAL","MALE","1992","259"
"SWE","","TOTAL","MALE","1993","278"
"SWE","","TOTAL","MALE","1994","264"
"SWE","","TOTAL","MALE","1995","247"
"SWE","","TOTAL","MALE","1996","207"
"SWE","","TOTAL","MALE","1997","382"
"SWE","","TOTAL","MALE","1998","405"
"SWE","","TOTAL","MALE","1999","381"
"SWE","","TOTAL","MALE","2000","350"
"SWE","","TOTAL","MALE","2001","258"
"SWE","","TOTAL","MALE","2002","299"
"SWE","","TOTAL","MALE","2003","317"
"SWE","","TOTAL","MALE","2004","349"
"SWE","","TOTAL","MALE","2005","264"
"SWE","","TOTAL","MALE","2006","241"
"SWE","","TOTAL","MALE","2007","257"
"SWE","","TOTAL","MALE","2008","238"
"SWE","","TOTAL","MALE","2009","236"
"SWE","","TOTAL","MALE","2010","214"
"SWE","","TOTAL","MALE","2011","193"
"SWE","","TOTAL","MALE","2012","142"
"SWE","","TOTAL","MALE","2013","143"
"SWE","","TOTAL","MALE","2014","179"
"SWE","","TOTAL","MALE","2015","171"
"SWE","","TOTAL","MALE","2016","176"
"SWE","","TOTAL","MALE","2017","168"
"SWE","","TOTAL","MALE","2018","213"
"TJK","","TOTAL","MALE","1993","12"
"TJK","","TOTAL","MALE","1994","9"
"TJK","","TOTAL","MALE","1995","20"
"TJK","","TOTAL","MALE","1996","33"
"TJK","","TOTAL","MALE","1997","47"
"TJK","","TOTAL","MALE","1998","23"
"TJK","","TOTAL","MALE","1999","26"
"TJK","","TOTAL","MALE","2000","14"
"TJK","","TOTAL","MALE","2001","10"
"TJK","","TOTAL","MALE","2002","11"
"TJK","","TOTAL","MALE","2003","11"
"TJK","","TOTAL","MALE","2004","5"
"TJK","","TOTAL","MALE","2005","8"
"TJK","","TOTAL","MALE","2017","12"
"TKM","","TOTAL","MALE","1991","23"
"TKM","","TOTAL","MALE","1992","13"
"TKM","","TOTAL","MALE","1993","30"
"TKM","","TOTAL","MALE","1994","30"
"TKM","","TOTAL","MALE","1995","32"
"TKM","","TOTAL","MALE","1996","25"
"TKM","","TOTAL","MALE","1997","76"
"TKM","","TOTAL","MALE","1998","88"
"TUR","","TOTAL","MALE","2009","57"
"TUR","","TOTAL","MALE","2010","74"
"TUR","","TOTAL","MALE","2011","48"
"TUR","","TOTAL","MALE","2012","56"
"TUR","","TOTAL","MALE","2013","44"
"TUR","","TOTAL","MALE","2014","27"
"TUR","","TOTAL","MALE","2015","21"
"TUR","","TOTAL","MALE","2016","19"
"TUR","","TOTAL","MALE","2019","11"
"UKR","","TOTAL","MALE","1991","820"
"UKR","","TOTAL","MALE","1992","1000"
"UKR","","TOTAL","MALE","1993","1272"
"UKR","","TOTAL","MALE","1994","1419"
"UKR","","TOTAL","MALE","1995","2486"
"UKR","","TOTAL","MALE","1996","2318"
"UKR","","TOTAL","MALE","1997","1869"
"UKR","","TOTAL","MALE","1998","1408"
"UKR","","TOTAL","MALE","1999","1500"
"UKR","","TOTAL","MALE","2000","1670"
"UKR","","TOTAL","MALE","2001","1659"
"UKR","","TOTAL","MALE","2002","1866"
"UKR","","TOTAL","MALE","2003","1688"
"UKR","","TOTAL","MALE","2004","2112"
"UZB","","TOTAL","MALE","1991","42"
"UZB","","TOTAL","MALE","1992","22"
"UZB","","TOTAL","MALE","1993","42"
"UZB","","TOTAL","MALE","1994","30"
"UZB","","TOTAL","MALE","1995","61"
"UZB","","TOTAL","MALE","1996","141"
"UZB","","TOTAL","MALE","1997","129"
"UZB","","TOTAL","MALE","1998","41"
"UZB","","TOTAL","MALE","1999","57"
"UZB","","TOTAL","MALE","2000","53"
"UZB","","TOTAL","MALE","2001","56"
"UZB","","TOTAL","MALE","2002","95"
"UZB","","TOTAL","MALE","2003","76"
"UZB","","TOTAL","MALE","2004","39"
"UZB","","TOTAL","MALE","2005","46"
"UZB","","TOTAL","MALE","2009","28"
"UZB","","TOTAL","MALE","2010","11"
"UZB","","TOTAL","MALE","2011","11"
"UZB","","TOTAL","MALE","2012","14"
"UZB","","TOTAL","MALE","2013","7"
"UZB","","TOTAL","MALE","2014","2"
"UZB","","TOTAL","MALE","2015","4"
"UZB","","TOTAL","MALE","2016","5"
"UZB","","TOTAL","MALE","2017","2"
"UZB","","TOTAL","MALE","2018","9"
"UZB","","TOTAL","MALE","2019","4"
"ALB","","TOTAL","ALL","1987","0"
"ALB","","TOTAL","ALL","1988","0"
