"INDICATOR","EPW_19"

"EPW_19","Prevalence of raised blood pressure in adults aged greater or equal to 18 (%)"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"EPW","Indicators for European Programme of Work"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"EPW","European Programme of Work, 2020 – 2025"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"NOR","","ALL","1978","35.7"
"NOR","","ALL","1979","35.3"
"NOR","","ALL","1980","35"
"NOR","","ALL","1981","34.7"
"NOR","","ALL","1982","34.3"
"NOR","","ALL","1983","33.9"
"NOR","","ALL","1984","33.5"
"NOR","","ALL","1985","33.1"
"NOR","","ALL","1986","32.7"
"NOR","","ALL","1987","32.4"
"NOR","","ALL","1988","31.9"
"NOR","","ALL","1989","31.5"
"NOR","","ALL","1990","31.1"
"NOR","","ALL","1991","30.6"
"NOR","","ALL","1992","30.2"
"NOR","","ALL","1993","29.7"
"NOR","","ALL","1994","29.3"
"NOR","","ALL","1995","28.8"
"NOR","","ALL","1996","28.4"
"NOR","","ALL","1997","27.9"
"NOR","","ALL","1998","27.5"
"NOR","","ALL","1999","27"
"NOR","","ALL","2000","26.6"
"NOR","","ALL","2001","26.2"
"NOR","","ALL","2002","25.7"
"NOR","","ALL","2003","25.3"
"NOR","","ALL","2004","24.8"
"NOR","","ALL","2005","24.4"
"NOR","","ALL","2006","23.9"
"NOR","","ALL","2007","23.4"
"NOR","","ALL","2008","23"
"NOR","","ALL","2009","22.5"
"NOR","","ALL","2010","22"
"NOR","","ALL","2011","21.5"
"NOR","","ALL","2012","21.1"
"NOR","","ALL","2013","20.6"
"NOR","","ALL","2014","20.2"
"NOR","","ALL","2015","19.7"
"POL","","ALL","1975","40.2"
"POL","","ALL","1976","40.2"
"POL","","ALL","1977","40.2"
"POL","","ALL","1978","40.2"
"POL","","ALL","1979","40.2"
"POL","","ALL","1980","40.1"
"POL","","ALL","1981","40"
"POL","","ALL","1982","39.8"
"POL","","ALL","1983","39.6"
"POL","","ALL","1984","39.3"
"POL","","ALL","1985","39"
"POL","","ALL","1986","38.7"
"POL","","ALL","1987","38.4"
"POL","","ALL","1988","38.2"
"POL","","ALL","1989","37.9"
"POL","","ALL","1990","37.6"
"POL","","ALL","1991","37.3"
"POL","","ALL","1992","37"
"POL","","ALL","1993","36.6"
"POL","","ALL","1994","36.2"
"POL","","ALL","1995","35.7"
"POL","","ALL","1996","35.3"
"POL","","ALL","1997","34.8"
"POL","","ALL","1998","34.3"
"POL","","ALL","1999","33.8"
"POL","","ALL","2000","33.4"
"POL","","ALL","2001","33"
"POL","","ALL","2002","32.6"
"POL","","ALL","2003","32.2"
"POL","","ALL","2004","31.9"
"POL","","ALL","2005","31.6"
"POL","","ALL","2006","31.3"
"POL","","ALL","2007","30.9"
"POL","","ALL","2008","30.7"
"POL","","ALL","2009","30.4"
"POL","","ALL","2010","30.1"
"POL","","ALL","2011","29.8"
"POL","","ALL","2012","29.5"
"POL","","ALL","2013","29.2"
"POL","","ALL","2014","29"
"POL","","ALL","2015","28.7"
"PRT","","ALL","1975","29.4"
"PRT","","ALL","1976","29.5"
"PRT","","ALL","1977","29.7"
"PRT","","ALL","1978","29.9"
"PRT","","ALL","1979","30"
"PRT","","ALL","1980","30.2"
"PRT","","ALL","1981","30.3"
"PRT","","ALL","1982","30.5"
"PRT","","ALL","1983","30.6"
"PRT","","ALL","1984","30.7"
"PRT","","ALL","1985","30.7"
"PRT","","ALL","1986","30.7"
"PRT","","ALL","1987","30.7"
"PRT","","ALL","1988","30.7"
"PRT","","ALL","1989","30.7"
"PRT","","ALL","1990","30.6"
"PRT","","ALL","1991","30.5"
"PRT","","ALL","1992","30.5"
"PRT","","ALL","1993","30.4"
"PRT","","ALL","1994","30.3"
"PRT","","ALL","1995","30.3"
"PRT","","ALL","1996","30.2"
"PRT","","ALL","1997","30.1"
"PRT","","ALL","1998","30"
"PRT","","ALL","1999","29.9"
"PRT","","ALL","2000","29.7"
"PRT","","ALL","2001","29.5"
"PRT","","ALL","2002","29.3"
"PRT","","ALL","2003","29.1"
"PRT","","ALL","2004","28.8"
"PRT","","ALL","2005","28.5"
"PRT","","ALL","2006","28.2"
"PRT","","ALL","2007","27.8"
"PRT","","ALL","2008","27.4"
"PRT","","ALL","2009","27"
"PRT","","ALL","2010","26.6"
"PRT","","ALL","2011","26.1"
"PRT","","ALL","2012","25.7"
"PRT","","ALL","2013","25.3"
"PRT","","ALL","2014","24.9"
"PRT","","ALL","2015","24.4"
"ROU","","ALL","1975","35.5"
"ROU","","ALL","1976","35.6"
"ROU","","ALL","1977","35.6"
"ROU","","ALL","1978","35.7"
"ROU","","ALL","1979","35.7"
"ROU","","ALL","1980","35.7"
"ROU","","ALL","1981","35.7"
"ROU","","ALL","1982","35.7"
"ROU","","ALL","1983","35.6"
"ROU","","ALL","1984","35.4"
"ROU","","ALL","1985","35.3"
"ROU","","ALL","1986","35.1"
"ROU","","ALL","1987","34.9"
"ROU","","ALL","1988","34.8"
"ROU","","ALL","1989","34.6"
"ROU","","ALL","1990","34.4"
"ROU","","ALL","1991","34.2"
"ROU","","ALL","1992","34.1"
"ROU","","ALL","1993","33.9"
"ROU","","ALL","1994","33.7"
"ROU","","ALL","1995","33.6"
"ROU","","ALL","1996","33.3"
"ROU","","ALL","1997","33.1"
"ROU","","ALL","1998","32.9"
"ROU","","ALL","1999","32.6"
"ROU","","ALL","2000","32.3"
"ROU","","ALL","2001","32.1"
"ROU","","ALL","2002","31.8"
"ROU","","ALL","2003","31.6"
"ROU","","ALL","2004","31.3"
"ROU","","ALL","2005","31.1"
"ROU","","ALL","2006","30.9"
"ROU","","ALL","2007","30.8"
"ROU","","ALL","2008","30.7"
"ROU","","ALL","2009","30.6"
"ROU","","ALL","2010","30.5"
"ROU","","ALL","2011","30.3"
"ROU","","ALL","2012","30.3"
"ROU","","ALL","2013","30.2"
"ROU","","ALL","2014","30.1"
"ROU","","ALL","2015","30"
"RUS","","ALL","1975","44.4"
"RUS","","ALL","1976","44.3"
"RUS","","ALL","1977","44.2"
"RUS","","ALL","1978","44"
"RUS","","ALL","1979","43.9"
"RUS","","ALL","1980","43.7"
"RUS","","ALL","1981","43.4"
"RUS","","ALL","1982","43.2"
"RUS","","ALL","1983","42.9"
"RUS","","ALL","1984","42.6"
"RUS","","ALL","1985","42.2"
"RUS","","ALL","1986","41.8"
"RUS","","ALL","1987","41.4"
"RUS","","ALL","1988","41"
"RUS","","ALL","1989","40.5"
"RUS","","ALL","1990","40"
"RUS","","ALL","1991","39.4"
"RUS","","ALL","1992","38.9"
"RUS","","ALL","1993","38.3"
"RUS","","ALL","1994","37.7"
"RUS","","ALL","1995","37.1"
"RUS","","ALL","1996","36.5"
"RUS","","ALL","1997","35.9"
"RUS","","ALL","1998","35.2"
"RUS","","ALL","1999","34.6"
"RUS","","ALL","2000","34"
"RUS","","ALL","2001","33.4"
"RUS","","ALL","2002","32.8"
"RUS","","ALL","2003","32.3"
"RUS","","ALL","2004","31.7"
"RUS","","ALL","2005","31.2"
"RUS","","ALL","2006","30.7"
"RUS","","ALL","2007","30.3"
"RUS","","ALL","2008","29.9"
"RUS","","ALL","2009","29.5"
"RUS","","ALL","2010","29.1"
"RUS","","ALL","2011","28.7"
"RUS","","ALL","2012","28.3"
"RUS","","ALL","2013","27.9"
"RUS","","ALL","2014","27.6"
"RUS","","ALL","2015","27.2"
"SRB","","ALL","1975","35.7"
"SRB","","ALL","1976","35.9"
"SRB","","ALL","1977","36"
"SRB","","ALL","1978","36.1"
"SRB","","ALL","1979","36.2"
"SRB","","ALL","1980","36.3"
"SRB","","ALL","1981","36.4"
"SRB","","ALL","1982","36.4"
"SRB","","ALL","1983","36.4"
"SRB","","ALL","1984","36.4"
"SRB","","ALL","1985","36.4"
"SRB","","ALL","1986","36.3"
"SRB","","ALL","1987","36.2"
"SRB","","ALL","1988","36.1"
"SRB","","ALL","1989","35.9"
"SRB","","ALL","1990","35.8"
"SRB","","ALL","1991","35.6"
"SRB","","ALL","1992","35.4"
"SRB","","ALL","1993","35.2"
"SRB","","ALL","1994","35"
"SRB","","ALL","1995","34.8"
"SRB","","ALL","1996","34.6"
"SRB","","ALL","1997","34.4"
"SRB","","ALL","1998","34.2"
"SRB","","ALL","1999","34"
"SRB","","ALL","2000","33.9"
"SRB","","ALL","2001","33.7"
"SRB","","ALL","2002","33.5"
"SRB","","ALL","2003","33.3"
"SRB","","ALL","2004","33"
"SRB","","ALL","2005","32.7"
"SRB","","ALL","2006","32.4"
"SRB","","ALL","2007","32.1"
"SRB","","ALL","2008","31.8"
"SRB","","ALL","2009","31.4"
"SRB","","ALL","2010","31.1"
"SRB","","ALL","2011","30.8"
"SRB","","ALL","2012","30.4"
"SRB","","ALL","2013","30.1"
"SRB","","ALL","2014","29.8"
"SRB","","ALL","2015","29.5"
"SVK","","ALL","1975","38.2"
"SVK","","ALL","1976","38.3"
"SVK","","ALL","1977","38.3"
"SVK","","ALL","1978","38.4"
"SVK","","ALL","1979","38.4"
"SVK","","ALL","1980","38.4"
"SVK","","ALL","1981","38.4"
"SVK","","ALL","1982","38.3"
"SVK","","ALL","1983","38.2"
"SVK","","ALL","1984","38"
"SVK","","ALL","1985","37.8"
"SVK","","ALL","1986","37.6"
"SVK","","ALL","1987","37.4"
"SVK","","ALL","1988","37.1"
"SVK","","ALL","1989","36.9"
"SVK","","ALL","1990","36.6"
"SVK","","ALL","1991","36.3"
"SVK","","ALL","1992","35.9"
"SVK","","ALL","1993","35.5"
"SVK","","ALL","1994","35.1"
"SVK","","ALL","1995","34.8"
"SVK","","ALL","1996","34.3"
"SVK","","ALL","1997","33.9"
"SVK","","ALL","1998","33.5"
"SVK","","ALL","1999","33.1"
"SVK","","ALL","2000","32.8"
"SVK","","ALL","2001","32.4"
"SVK","","ALL","2002","32.1"
"SVK","","ALL","2003","31.7"
"SVK","","ALL","2004","31.4"
"SVK","","ALL","2005","31.1"
"SVK","","ALL","2006","30.8"
"SVK","","ALL","2007","30.5"
"SVK","","ALL","2008","30.2"
"SVK","","ALL","2009","29.9"
"SVK","","ALL","2010","29.7"
"SVK","","ALL","2011","29.4"
"SVK","","ALL","2012","29.2"
"SVK","","ALL","2013","29"
"SVK","","ALL","2014","28.8"
"SVK","","ALL","2015","28.5"
"SVN","","ALL","1975","37.3"
"SVN","","ALL","1976","37.5"
"SVN","","ALL","1977","37.6"
"SVN","","ALL","1978","37.8"
"SVN","","ALL","1979","37.9"
"SVN","","ALL","1980","38.1"
"SVN","","ALL","1981","38.1"
"SVN","","ALL","1982","38.2"
"SVN","","ALL","1983","38.1"
"SVN","","ALL","1984","38.1"
"SVN","","ALL","1985","37.9"
"SVN","","ALL","1986","37.8"
"SVN","","ALL","1987","37.6"
"SVN","","ALL","1988","37.3"
"SVN","","ALL","1989","37.1"
"SVN","","ALL","1990","36.8"
"SVN","","ALL","1991","36.6"
"SVN","","ALL","1992","36.2"
"SVN","","ALL","1993","35.9"
"SVN","","ALL","1994","35.7"
"SVN","","ALL","1995","35.4"
"SVN","","ALL","1996","35.1"
"SVN","","ALL","1997","34.8"
"SVN","","ALL","1998","34.5"
"SVN","","ALL","1999","34.2"
"SVN","","ALL","2000","33.9"
"SVN","","ALL","2001","33.6"
"SVN","","ALL","2002","33.3"
"SVN","","ALL","2003","33"
"SVN","","ALL","2004","32.7"
"SVN","","ALL","2005","32.4"
"SVN","","ALL","2006","32.1"
"SVN","","ALL","2007","31.9"
"SVN","","ALL","2008","31.7"
"SVN","","ALL","2009","31.5"
"SVN","","ALL","2010","31.4"
"SVN","","ALL","2011","31.2"
"SVN","","ALL","2012","31"
"SVN","","ALL","2013","30.9"
"SVN","","ALL","2014","30.7"
"SVN","","ALL","2015","30.5"
"SWE","","ALL","1975","39.7"
"SWE","","ALL","1976","39.3"
"SWE","","ALL","1977","38.8"
"SWE","","ALL","1978","38.3"
"SWE","","ALL","1979","37.8"
"SWE","","ALL","1980","37.3"
"SWE","","ALL","1981","36.8"
"SWE","","ALL","1982","36.4"
"SWE","","ALL","1983","35.9"
"SWE","","ALL","1984","35.4"
"SWE","","ALL","1985","34.9"
"SWE","","ALL","1986","34.4"
"SWE","","ALL","1987","34"
"SWE","","ALL","1988","33.5"
"SWE","","ALL","1989","33"
"SWE","","ALL","1990","32.5"
"SWE","","ALL","1991","32.1"
"SWE","","ALL","1992","31.6"
"SWE","","ALL","1993","31.1"
"SWE","","ALL","1994","30.6"
"SWE","","ALL","1995","30.1"
"SWE","","ALL","1996","29.6"
"SWE","","ALL","1997","29.1"
"SWE","","ALL","1998","28.6"
"SWE","","ALL","1999","28"
"SWE","","ALL","2000","27.5"
"SWE","","ALL","2001","27"
"SWE","","ALL","2002","26.5"
"SWE","","ALL","2003","26"
"SWE","","ALL","2004","25.5"
"SWE","","ALL","2005","25"
"SWE","","ALL","2006","24.4"
"SWE","","ALL","2007","23.9"
"SWE","","ALL","2008","23.3"
"SWE","","ALL","2009","22.7"
"SWE","","ALL","2010","22.1"
"SWE","","ALL","2011","21.6"
"SWE","","ALL","2012","21"
"SWE","","ALL","2013","20.4"
"SWE","","ALL","2014","19.9"
"SWE","","ALL","2015","19.3"
"TJK","","ALL","1975","28.6"
"TJK","","ALL","1976","28.4"
"TJK","","ALL","1977","28.1"
"TJK","","ALL","1978","27.9"
"TJK","","ALL","1979","27.7"
"TJK","","ALL","1980","27.5"
"TJK","","ALL","1981","27.3"
"TJK","","ALL","1982","27.1"
"TJK","","ALL","1983","26.9"
"TJK","","ALL","1984","26.8"
"TJK","","ALL","1985","26.6"
"TJK","","ALL","1986","26.4"
"TJK","","ALL","1987","26.3"
"TJK","","ALL","1988","26.1"
"TJK","","ALL","1989","26"
"TJK","","ALL","1990","25.9"
"TJK","","ALL","1991","25.8"
"TJK","","ALL","1992","25.7"
"TJK","","ALL","1993","25.6"
"TJK","","ALL","1994","25.5"
"TJK","","ALL","1995","25.4"
"TJK","","ALL","1996","25.4"
"TJK","","ALL","1997","25.3"
"TJK","","ALL","1998","25.3"
"TJK","","ALL","1999","25.2"
"TJK","","ALL","2000","25.2"
"TJK","","ALL","2001","25.2"
"TJK","","ALL","2002","25.2"
"TJK","","ALL","2003","25.2"
"TJK","","ALL","2004","25.2"
"TJK","","ALL","2005","25.2"
"TJK","","ALL","2006","25.3"
"TJK","","ALL","2007","25.3"
"TJK","","ALL","2008","25.4"
"TJK","","ALL","2009","25.5"
"TJK","","ALL","2010","25.6"
"TJK","","ALL","2011","25.7"
"TJK","","ALL","2012","25.8"
"TJK","","ALL","2013","25.9"
"TJK","","ALL","2014","26"
"TJK","","ALL","2015","26.1"
"TKM","","ALL","1975","32.3"
"TKM","","ALL","1976","32.1"
"TKM","","ALL","1977","31.8"
"TKM","","ALL","1978","31.5"
"TKM","","ALL","1979","31.3"
"TKM","","ALL","1980","31"
"TKM","","ALL","1981","30.7"
"TKM","","ALL","1982","30.5"
"TKM","","ALL","1983","30.2"
"TKM","","ALL","1984","29.9"
"TKM","","ALL","1985","29.7"
"TKM","","ALL","1986","29.4"
"TKM","","ALL","1987","29.2"
"TKM","","ALL","1988","28.9"
"TKM","","ALL","1989","28.7"
"TKM","","ALL","1990","28.5"
"TKM","","ALL","1991","28.3"
"TKM","","ALL","1992","28.1"
"TKM","","ALL","1993","28"
"TKM","","ALL","1994","27.8"
"TKM","","ALL","1995","27.7"
"TKM","","ALL","1996","27.5"
"TKM","","ALL","1997","27.4"
"TKM","","ALL","1998","27.2"
"TKM","","ALL","1999","27.1"
"TKM","","ALL","2000","27"
"TKM","","ALL","2001","26.8"
"TKM","","ALL","2002","26.7"
"TKM","","ALL","2003","26.6"
"TKM","","ALL","2004","26.4"
"TKM","","ALL","2005","26.3"
"TKM","","ALL","2006","26.2"
"TKM","","ALL","2007","26.1"
"TKM","","ALL","2008","26"
"TKM","","ALL","2009","25.9"
"TKM","","ALL","2010","25.8"
"TKM","","ALL","2011","25.7"
"TKM","","ALL","2012","25.7"
"TKM","","ALL","2013","25.6"
"TKM","","ALL","2014","25.5"
"TKM","","ALL","2015","25.4"
"TUR","","ALL","1975","28"
"TUR","","ALL","1976","28"
"TUR","","ALL","1977","28.1"
"TUR","","ALL","1978","28.1"
"TUR","","ALL","1979","28.1"
"TUR","","ALL","1980","28.1"
"TUR","","ALL","1981","28.2"
"TUR","","ALL","1982","28.2"
"TUR","","ALL","1983","28.3"
"TUR","","ALL","1984","28.4"
"TUR","","ALL","1985","28.5"
"TUR","","ALL","1986","28.6"
"TUR","","ALL","1987","28.7"
"TUR","","ALL","1988","28.8"
"TUR","","ALL","1989","28.8"
"TUR","","ALL","1990","28.7"
"TUR","","ALL","1991","28.7"
"TUR","","ALL","1992","28.5"
"TUR","","ALL","1993","28.4"
"TUR","","ALL","1994","28.2"
"TUR","","ALL","1995","27.9"
"TUR","","ALL","1996","27.7"
"TUR","","ALL","1997","27.5"
"TUR","","ALL","1998","27.2"
"TUR","","ALL","1999","27"
"TUR","","ALL","2000","26.7"
"TUR","","ALL","2001","26.4"
"TUR","","ALL","2002","26.1"
"TUR","","ALL","2003","25.7"
"TUR","","ALL","2004","25.3"
"TUR","","ALL","2005","24.9"
"TUR","","ALL","2006","24.5"
"TUR","","ALL","2007","24"
"TUR","","ALL","2008","23.6"
"TUR","","ALL","2009","23.1"
"TUR","","ALL","2010","22.6"
"TUR","","ALL","2011","22.2"
"TUR","","ALL","2012","21.7"
"TUR","","ALL","2013","21.2"
"TUR","","ALL","2014","20.8"
"TUR","","ALL","2015","20.3"
"UKR","","ALL","1975","39.9"
"UKR","","ALL","1976","39.8"
"UKR","","ALL","1977","39.7"
"UKR","","ALL","1978","39.6"
"UKR","","ALL","1979","39.5"
"UKR","","ALL","1980","39.4"
"UKR","","ALL","1981","39.2"
"UKR","","ALL","1982","39"
"UKR","","ALL","1983","38.8"
"UKR","","ALL","1984","38.6"
"UKR","","ALL","1985","38.4"
"UKR","","ALL","1986","38.1"
"UKR","","ALL","1987","37.8"
"UKR","","ALL","1988","37.5"
"UKR","","ALL","1989","37.2"
"UKR","","ALL","1990","36.8"
"UKR","","ALL","1991","36.5"
"UKR","","ALL","1992","36.1"
"UKR","","ALL","1993","35.7"
"UKR","","ALL","1994","35.2"
"UKR","","ALL","1995","34.8"
"UKR","","ALL","1996","34.3"
"UKR","","ALL","1997","33.9"
"UKR","","ALL","1998","33.4"
"UKR","","ALL","1999","32.9"
"UKR","","ALL","2000","32.5"
"UKR","","ALL","2001","32"
"UKR","","ALL","2002","31.6"
"UKR","","ALL","2003","31.1"
"UKR","","ALL","2004","30.7"
"UKR","","ALL","2005","30.3"
"UKR","","ALL","2006","29.9"
"UKR","","ALL","2007","29.6"
"UKR","","ALL","2008","29.2"
"UKR","","ALL","2009","28.9"
"UKR","","ALL","2010","28.6"
"UKR","","ALL","2011","28.3"
"UKR","","ALL","2012","28"
"UKR","","ALL","2013","27.7"
"UKR","","ALL","2014","27.4"
"UKR","","ALL","2015","27.1"
"UZB","","ALL","1975","29.7"
"UZB","","ALL","1976","29.5"
"UZB","","ALL","1977","29.4"
"UZB","","ALL","1978","29.2"
"UZB","","ALL","1979","29.1"
"UZB","","ALL","1980","28.9"
"UZB","","ALL","1981","28.8"
"UZB","","ALL","1982","28.6"
"UZB","","ALL","1983","28.4"
"UZB","","ALL","1984","28.1"
"UZB","","ALL","1985","27.9"
"UZB","","ALL","1986","27.7"
"UZB","","ALL","1987","27.5"
"UZB","","ALL","1988","27.2"
"UZB","","ALL","1989","27"
"UZB","","ALL","1990","26.9"
"UZB","","ALL","1991","26.7"
"UZB","","ALL","1992","26.5"
"UZB","","ALL","1993","26.3"
"UZB","","ALL","1994","26.2"
"UZB","","ALL","1995","26.1"
"UZB","","ALL","1996","26"
"UZB","","ALL","1997","25.9"
"UZB","","ALL","1998","25.8"
"UZB","","ALL","1999","25.7"
"UZB","","ALL","2000","25.7"
"UZB","","ALL","2001","25.7"
"UZB","","ALL","2002","25.6"
"UZB","","ALL","2003","25.6"
"UZB","","ALL","2004","25.5"
"UZB","","ALL","2005","25.5"
"UZB","","ALL","2006","25.5"
"UZB","","ALL","2007","25.4"
"UZB","","ALL","2008","25.4"
"UZB","","ALL","2009","25.4"
"UZB","","ALL","2010","25.4"
"UZB","","ALL","2011","25.4"
"UZB","","ALL","2012","25.5"
"UZB","","ALL","2013","25.5"
"UZB","","ALL","2014","25.5"
"UZB","","ALL","2015","25.6"
"","CARINFONET","ALL","1980","30.69312505"
"","CARINFONET","ALL","1981","30.51508197"
"","CARINFONET","ALL","1982","30.30015961"
"","CARINFONET","ALL","1983","30.04242763"
"","CARINFONET","ALL","1984","29.79784279"
"","CARINFONET","ALL","1985","29.5481161"
"","CARINFONET","ALL","1986","29.32445636"
"","CARINFONET","ALL","1987","29.08568786"
"","CARINFONET","ALL","1988","28.83383106"
"","CARINFONET","ALL","1989","28.59714365"
"","CARINFONET","ALL","1990","28.41065622"
"","CARINFONET","ALL","1991","28.1831391"
"","CARINFONET","ALL","1992","27.9744584"
"","CARINFONET","ALL","1993","27.76970497"
"","CARINFONET","ALL","1994","27.57190349"
"","CARINFONET","ALL","1995","27.38191803"
"","CARINFONET","ALL","1996","27.18986922"
"","CARINFONET","ALL","1997","27.04175465"
"","CARINFONET","ALL","1998","26.85732848"
"","CARINFONET","ALL","1999","26.7121019"
"","CARINFONET","ALL","2000","26.638849"
"","CARINFONET","ALL","2001","26.55343066"
"","CARINFONET","ALL","2002","26.43995777"
"","CARINFONET","ALL","2003","26.39966742"
"","CARINFONET","ALL","2004","26.27349036"
"","CARINFONET","ALL","2005","26.23515799"
"","CARINFONET","ALL","2006","26.19215476"
"","CARINFONET","ALL","2007","26.12196515"
"","CARINFONET","ALL","2008","26.09744368"
"","CARINFONET","ALL","2009","26.07507784"
"","CARINFONET","ALL","2010","26.0530328"
"","CARINFONET","ALL","2011","26.02677802"
"","CARINFONET","ALL","2012","26.08428518"
"","CARINFONET","ALL","2013","26.06242492"
"","CARINFONET","ALL","2014","26.08765914"
"","CARINFONET","ALL","2015","26.13584066"
"","CIS","ALL","1980","40.00613758"
"","CIS","ALL","1981","39.74523503"
"","CIS","ALL","1982","39.52569756"
"","CIS","ALL","1983","39.23131088"
"","CIS","ALL","1984","38.96421283"
"","CIS","ALL","1985","38.62072455"
"","CIS","ALL","1986","38.26734015"
"","CIS","ALL","1987","37.90610398"
"","CIS","ALL","1988","37.54566878"
"","CIS","ALL","1989","37.13400441"
"","CIS","ALL","1990","36.70848934"
"","CIS","ALL","1991","36.23720548"
"","CIS","ALL","1992","35.78163618"
"","CIS","ALL","1993","35.29579857"
"","CIS","ALL","1994","34.80328598"
"","CIS","ALL","1995","34.32604797"
"","CIS","ALL","1996","33.85294169"
"","CIS","ALL","1997","33.3929419"
"","CIS","ALL","1998","32.85538997"
"","CIS","ALL","1999","32.37534546"
"","CIS","ALL","2000","31.93063495"
"","CIS","ALL","2001","31.45500599"
"","CIS","ALL","2002","31.00022319"
"","CIS","ALL","2003","30.60611169"
"","CIS","ALL","2004","30.15590239"
"","CIS","ALL","2005","29.77576098"
"","CIS","ALL","2006","29.39604915"
"","CIS","ALL","2007","29.08334879"
"","CIS","ALL","2008","28.76094969"
"","CIS","ALL","2009","28.4633768"
"","CIS","ALL","2010","28.16971053"
"","CIS","ALL","2011","27.87809436"
"","CIS","ALL","2012","27.61358895"
"","CIS","ALL","2013","27.3294568"
"","CIS","ALL","2014","27.11171001"
"","CIS","ALL","2015","26.85360555"
"","EU_AFTER_MAY2004","ALL","1975","39.4196941"
"","EU_AFTER_MAY2004","ALL","1976","39.43077742"
"","EU_AFTER_MAY2004","ALL","1977","39.42038871"
"","EU_AFTER_MAY2004","ALL","1978","39.41980894"
"","EU_AFTER_MAY2004","ALL","1979","39.37792214"
"","EU_AFTER_MAY2004","ALL","1980","39.30913351"
"","EU_AFTER_MAY2004","ALL","1981","39.23988129"
"","EU_AFTER_MAY2004","ALL","1982","39.09754756"
"","EU_AFTER_MAY2004","ALL","1983","38.92227561"
"","EU_AFTER_MAY2004","ALL","1984","38.6879891"
"","EU_AFTER_MAY2004","ALL","1985","38.47425902"
"","EU_AFTER_MAY2004","ALL","1986","38.2084911"
"","EU_AFTER_MAY2004","ALL","1987","37.94176629"
"","EU_AFTER_MAY2004","ALL","1988","37.73127078"
"","EU_AFTER_MAY2004","ALL","1989","37.45292231"
"","EU_AFTER_MAY2004","ALL","1990","37.15784174"
"","EU_AFTER_MAY2004","ALL","1991","36.84614158"
"","EU_AFTER_MAY2004","ALL","1992","36.56101001"
"","EU_AFTER_MAY2004","ALL","1993","36.18912375"
"","EU_AFTER_MAY2004","ALL","1994","35.82019656"
"","EU_AFTER_MAY2004","ALL","1995","35.4388284"
"","EU_AFTER_MAY2004","ALL","1996","35.03695064"
"","EU_AFTER_MAY2004","ALL","1997","34.60833341"
"","EU_AFTER_MAY2004","ALL","1998","34.17975246"
"","EU_AFTER_MAY2004","ALL","1999","33.73765361"
"","EU_AFTER_MAY2004","ALL","2000","33.32739713"
"","EU_AFTER_MAY2004","ALL","2001","32.95313729"
"","EU_AFTER_MAY2004","ALL","2002","32.585263"
"","EU_AFTER_MAY2004","ALL","2003","32.21047952"
"","EU_AFTER_MAY2004","ALL","2004","31.88411219"
"","EU_AFTER_MAY2004","ALL","2005","31.58866724"
"","EU_AFTER_MAY2004","ALL","2006","31.2916774"
"","EU_AFTER_MAY2004","ALL","2007","30.98290988"
"","EU_AFTER_MAY2004","ALL","2008","30.76361192"
"","EU_AFTER_MAY2004","ALL","2009","30.50159436"
"","EU_AFTER_MAY2004","ALL","2010","30.24825758"
"","EU_AFTER_MAY2004","ALL","2011","29.97730931"
"","EU_AFTER_MAY2004","ALL","2012","29.74752823"
"","EU_AFTER_MAY2004","ALL","2013","29.51498359"
"","EU_AFTER_MAY2004","ALL","2014","29.28451018"
"","EU_AFTER_MAY2004","ALL","2015","29.0422702"
"","EU_BEFORE_MAY2004","ALL","1975","36.95004374"
"","EU_BEFORE_MAY2004","ALL","1976","36.73782673"
"","EU_BEFORE_MAY2004","ALL","1977","36.49872494"
"","EU_BEFORE_MAY2004","ALL","1978","36.24154853"
"","EU_BEFORE_MAY2004","ALL","1979","36.01836359"
"","EU_BEFORE_MAY2004","ALL","1980","35.76913979"
"","EU_BEFORE_MAY2004","ALL","1981","35.53372775"
"","EU_BEFORE_MAY2004","ALL","1982","35.25217908"
"","EU_BEFORE_MAY2004","ALL","1983","34.9610352"
"","EU_BEFORE_MAY2004","ALL","1984","34.64919653"
"","EU_BEFORE_MAY2004","ALL","1985","34.36449855"
"","EU_BEFORE_MAY2004","ALL","1986","34.02574774"
"","EU_BEFORE_MAY2004","ALL","1987","33.71587002"
"","EU_BEFORE_MAY2004","ALL","1988","33.3455229"
"","EU_BEFORE_MAY2004","ALL","1989","32.98066288"
"","EU_BEFORE_MAY2004","ALL","1990","32.60472954"
"","EU_BEFORE_MAY2004","ALL","1991","32.18872278"
"","EU_BEFORE_MAY2004","ALL","1992","31.76421951"
"","EU_BEFORE_MAY2004","ALL","1993","31.30999623"
"","EU_BEFORE_MAY2004","ALL","1994","30.81458298"
"","EU_BEFORE_MAY2004","ALL","1995","30.34549248"
"","EU_BEFORE_MAY2004","ALL","1996","29.82396535"
"","EU_BEFORE_MAY2004","ALL","1997","29.31001939"
"","EU_BEFORE_MAY2004","ALL","1998","28.7881165"
"","EU_BEFORE_MAY2004","ALL","1999","28.28377693"
